Date,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
2026-01-30,0,0.0,0.0,3.0,19.862745098039216,222.39215686274505,3.5019607843137255,1.0,0.25098039215686274,0,0
2026-02-04,0,0.0,0.0,5.247058823529412,34.63137254901961,208.37647058823524,0.5019607843137255,1.2509803921568627,0.0,0,0
2026-02-09,0,0.0,0.0,6.247058823529412,44.549019607843135,197.7098039215686,1.2509803921568627,0.25098039215686274,0.0,0,0
2026-02-14,0,0.0,0.0,9.494117647058824,44.47843137254902,194.5333333333333,1.2509803921568627,0.25098039215686274,0.0,0,0
2026-02-19,0,0.0,0.0,5.623529411764705,41.9921568627451,201.14117647058822,1.0,0.25098039215686274,0.0,0,0
2026-02-24,0,0.0,0.0,8.741176470588236,49.87450980392156,191.14117647058822,0.0,0.25098039215686274,0.0,0,0
2026-03-01,0,0.0,0.0,8.741176470588236,49.87450980392156,191.14117647058822,0.0,0.25098039215686274,0.0,0,0
2026-03-06,0,0.0,1.0,13.862745098039216,61.44705882352942,173.44705882352937,0.0,0.25098039215686274,0.0,0,0
2026-03-11,0,0.0,1.0,17.862745098039216,60.48235294117647,170.41176470588235,0.0,0.25098039215686274,0.0,0,0
2026-03-16,0,0.0,1.0,21.984313725490196,72.75294117647059,154.01960784313727,0.0,0.25098039215686274,0.0,0,0
2026-03-21,0,0.0,1.0,43.3921568627451,75.53725490196078,129.82745098039214,0.0,0.25098039215686274,0.0,0,0
2026-03-26,0,0.0,1.0,58.08235294117647,72.16078431372549,118.51372549019605,0.0,0.25098039215686274,0.0,0,0
2026-03-31,0,0.0,2.0,99.56862745098039,63.27843137254903,84.90980392156862,0.0,0.25098039215686274,0.0,0,0
2026-04-05,0,0.0,2.0,98.99607843137255,63.811764705882354,84.94901960784314,0.0,0.25098039215686274,0.0,0,0
2026-04-10,0,1.0,2.0,111.87058823529412,66.85098039215686,68.03529411764706,0.0,0.25098039215686274,0.0,0,0
2026-04-15,0,1.0,1.6235294117647059,108.93333333333332,60.25098039215686,77.94901960784314,0.0,0.25098039215686274,0.0,0,0
2026-04-20,0,1.0,3.4941176470588236,128.87058823529415,54.321568627450986,62.070588235294125,0.0,0.25098039215686274,0.0,0,0
2026-04-25,0,0.0,4.4941176470588236,119.43529411764708,56.505882352941185,69.32156862745097,0.0,0.25098039215686274,0.0,0,0
2026-04-30,0,1.0,4.741176470588235,123.18823529411766,52.69411764705883,68.13333333333333,0.0,0.25098039215686274,0.0,0,0
2026-05-05,0,1.0,6.741176470588235,138.33333333333334,43.51372549019609,60.16862745098039,0.0,0.25098039215686274,0.0,0,0
2026-05-10,0,1.0,5.741176470588235,156.10980392156864,33.258823529411764,53.64705882352941,0.0,0.25098039215686274,0.0,0,0
2026-05-15,0,1.0,13.741176470588236,158.43921568627448,40.81960784313726,35.75686274509803,0.25098039215686274,0.0,0.0,0,0
2026-05-20,0,3.2470588235294118,38.72156862745098,136.4705882352941,51.133333333333326,20.184313725490192,0.25098039215686274,0.0,0.0,0,0
2026-05-25,0,4.247058823529412,46.12549019607843,142.73725490196077,45.32941176470589,11.317647058823525,0.25098039215686274,0.0,0.0,0,0
2026-05-30,0,3.2470588235294118,64.87843137254902,128.6470588235294,42.21176470588236,11.023529411764699,0.0,0.0,0.0,0,0
2026-06-04,0,2.623529411764706,85.48235294117647,131.25098039215686,21.862745098039213,8.788235294117644,0.0,0.0,0.0,0,0
2026-06-09,0,2.0,72.7607843137255,138.2705882352941,27.61176470588235,9.364705882352936,0.0,0.0,0.0,0,0
2026-06-14,0,3.8705882352941177,85.90196078431373,127.42745098039214,24.26274509803921,8.545098039215684,0.0,0.0,0.0,0,0
2026-06-19,0,21.364705882352943,102.69411764705882,103.25882352941174,17.270588235294113,5.419607843137255,0.0,0.0,0.0,0,0
2026-06-24,0,63.39999999999999,75.28627450980392,101.29803921568626,4.901960784313726,5.12156862745098,0.0,0.0,0.0,0,0
2026-06-29,0,62.2235294117647,68.94509803921568,106.95686274509802,6.76078431372549,5.12156862745098,0.0,0.0,0.0,0,0
